Term,fdr,es,nes,lead_genes,subset
Myc Targets V1,0.0005068694144324397,-0.43993082148503426,-1.9601023091325154,PSMA4;NOP56;EIF3B;TRIM28;PSMA7;NME1;EIF3J;PSMA2;SRSF3;PSMC6;CCT3;GNL3;SRM;CTPS1;RSL1D1;CCT2;SERBP1;SNRPG;PCNA;TARDBP;MYC;EIF3D;VDAC1;NCBP2;HDGF;NAP1L1;CLNS1A;TFDP1;CCT5;MRPL23;TXNL4A;IMPDH2;POLD2;DDX21;PPM1G;POLE3;LSM2;PCBP1;FAM120A;ORC2;PRDX3;APEX1;NOP16;TCP1;PHB;SMARCC1;C1QBP;EIF2S1;PRPF31;PSMC4;MRPS18B;SSBP1;HNRNPD;SNRPD3;HDAC2;CCT4;PSMA1;GSPT1;EXOSC7;EIF2S2;RPS10;RUVBL2;SYNCRIP;NHP2;PA2G4,age_changes_GZMK_TH1_like_02062026
Allograft Rejection,0.0027866560127846585,0.3770336381275952,1.9049645132464683,F2R;CCL5;GZMA;CCL4;CDKN2A;STAT4;TIMP1;RIPK2;IL15;HLA-DQA1;FLNA;SRGN;FAS;CD2;IFNG;TAPBP;TPD52;CD74;MAP4K1;CD96;HLA-DMA;PRF1;CCND3;CD3E;GPR65;SPI1;HLA-E;APBB1;CTSS;IL2RB;CAPG;STAT1;ITGAL;GZMB;FGR;ACVR2A;NCF4;BCL3;HLA-A;CXCR3;TNF;LCP2;IFNGR1;CD8A;WAS;IL18RAP;BCL10;IL12RB1;SOCS5;NLRP3;NCK1,age_changes_GZMK_TH1_like_02062026
Interferon Gamma Response,0.005504505704265992,0.36680067054459947,1.8556371576941066,CCL5;CFH;GZMA;HLA-DRB1;TXNIP;ZBP1;STAT4;IL10RA;RIPK2;IL15;HLA-DQA1;FAS;IL15RA;TAPBP;IL18BP;CD74;SRI;BTG1;HLA-DMA;PTPN1;SLAMF7;PSMB9;VAMP5;UPP1;PSME1;XCL1;CASP1;TRIM26;PDE4B;PFKP;IL2RB;STAT1;TRAFD1;MYD88;LY6E;ADAR;TNFAIP3;CD69;HLA-A;HLA-B;CDKN1A;IFITM3;LCP2;PIM1;IFIT2;CASP8;IFIH1;IFITM2;BST2;NLRC5;FGL2;MVP;NOD1;PML,age_changes_GZMK_TH1_like_02062026
Angiogenesis,0.00644027167399121,0.622454285335404,1.8186762529513483,S100A4;TIMP1;VCAN;LRPAP1,age_changes_GZMK_TH1_like_02062026
Myc Targets V2,0.012164865946378552,-0.4574725248919153,-1.6921099355985967,NOP56;PPAN;IPO4;GNL3;SRM;TFB2M;MYC;RABEPK;DCTPP1;BYSL;GRWD1;NOP16;PHB;NDUFAF4;PA2G4;PLK4;SLC19A1;TMEM97;PLK1;HK2;RCL1;CBX3;WDR43;IMP4;TBRG4;MPHOSPH10,age_changes_GZMK_TH1_like_02062026
p53 Pathway,0.013285875131660189,0.34030224312689383,1.6836139637677905,F2R;S100A4;RPS27L;CDKN2A;TXNIP;S100A10;CGRRF1;STOM;DDB2;DDIT4;FAS;CCNG1;ISCU;PERP;BAX;BTG1;ATF3;CCND3;CD82;HINT1;ZNF365;UPP1;CASP1;AEN;RB1;TRAFD1;ANKRA2;SAT1;FOXO3;NOL8;SEC61A1;PHLDA3;SLC3A2;CDKN1A;KIF13B;SESN1;NDRG1;PVT1;MDM2;MXD1;XPC;RETSAT,age_changes_GZMK_TH1_like_02062026
TGF-beta Signaling,0.01419234360410831,-0.4733954986402782,-1.704551835110721,ID3;NOG;SMURF2;SPTBN1;FKBP1A;PMEPA1;SKIL;HIPK2;CDK9;ACVR1;FNTA;HDAC1;XIAP;TRIM33;SKI;SMAD7;IFNGR2;ID1;FURIN;WWTR1;SMAD1,age_changes_GZMK_TH1_like_02062026
Wnt-beta Catenin Signaling,0.01507936507936508,-0.5023566518663856,-1.6466437826552116,TCF7;TP53;LEF1;MYC;NOTCH1;GNAI1;MAML1;DVL2;HDAC2;CCND2;FRAT1;AXIN1;NKD1;NOTCH4;PPARD,age_changes_GZMK_TH1_like_02062026
KRAS Signaling Up,0.022086829138367292,0.3346632662740943,1.607211218633115,IGFBP3;PRDM1;CFH;NAP1L2;IL10RA;ADAM8;PCSK1N;MAP4K1;DUSP6;KIF5C;FBXO4;LCP1;DOCK2;ACE;CDADC1;IL7R;TNFRSF1B;CTSS;CXCR4;WNT7A;TNFAIP3;NIN;TRAF1;MMD,age_changes_GZMK_TH1_like_02062026
Myogenesis,0.02210270752020652,0.3340207312842009,1.594933066921961,IGFBP3;CLU;SORBS3;BHLHE40;FXYD1;GNAO1;PRNP;ITGB1;MYH9;SVIL;TPM3;RB1;FHL1;DAPK2;LSP1;LPIN1;CDKN1A;SH2B1;ENO3;MYO1C;PTP4A3;ATP6AP1;PDLIM7;CRAT;GABARAPL2;CFD;CHRNA1;SYNGR2,age_changes_GZMK_TH1_like_02062026
Reactive Oxygen Species Pathway,0.0245933451287027,0.39616010432543586,1.5693829314430643,PRDX6;PRDX2;PRNP;GPX4;FTL;TXN;PFKP;LSP1;GCLM;TXNRD2;OXSR1;MBP;CDKN2D;SCAF4;GSR;PRDX4;SOD1,age_changes_GZMK_TH1_like_02062026
Pancreas Beta Cells,0.04904514582500999,0.4948033355386413,1.46135740541261,DPP4;SPCS1;STXBP1;SRP14,age_changes_GZMK_TH1_like_02062026
Inflammatory Response,0.05093387934478626,0.29303829051583197,1.4417142279014445,CCL5;CD70;PTGER2;IL10RA;TIMP1;RIPK2;IL15;KLF6;IL15RA;KCNA3;TAPBP;SRI;EMP3;CD82;IL7R;TNFRSF1B;PDE4B;IL2RB;LY6E;PROK2;CD69;ACVR2A;IFITM1;CDKN1A;P2RX7;LCP2;PTGER4;PLAUR;CXCL8;CD48;BST2;IL18RAP;MXD1;IL18R1;NLRP3;SLC4A4;KIF1B;RELA;GNA15;RGS16;BEST1;CSF1;AHR;CSF3R,age_changes_GZMK_TH1_like_02062026
Cholesterol Homeostasis,0.055457894970479864,0.33183103433341987,1.4057382539330099,CLU;LGALS3;ANTXR2;PNRC1;ATF3;ANXA5;S100A11;SREBF2,age_changes_GZMK_TH1_like_02062026
UV Response Dn,0.056534511527343664,0.31216688190974334,1.4134365057736582,BHLHE40;ANXA2;INPP4B;CITED2;SYNE1;TGFBR3;SRI;NR3C1;PIAS3;SMAD3;SFMBT1;PRKCE;FYN;NR1D2;NOTCH2;ATXN1;BMPR1A;ACVR2A;ATP2B4;ANXA4;TOGARAM1;DUSP1;PDLIM5;CDKN1B,age_changes_GZMK_TH1_like_02062026
Hedgehog Signaling,0.060100510965788424,0.42261460871114087,1.3890370293105312,ADGRG1;PTCH1;MYH9;TLE3;NF1,age_changes_GZMK_TH1_like_02062026
Oxidative Phosphorylation,0.06822462318260639,-0.3302783370861925,-1.474923931409509,SLC25A5;TIMM8B;LDHB;FXN;TIMM13;ATP5F1C;NDUFA7;ATP5PO;ATP5MC3;SUCLG1;TIMM9;UQCRC2;NDUFB5;NDUFA9;ECH1;NDUFA2;ACADM;DECR1;VDAC1;NDUFB8;NDUFB1;ECI1;HSD17B10;PDHB;TOMM22;ATP5MF;NDUFC2;UQCRH;NDUFS6;SLC25A6;MRPS12;SLC25A20;NDUFS2;PRDX3;ATP6V0B;NDUFB3;DLD;MRPS11;MRPL35;NDUFB2;ETFA;HADHB;ATP5ME;SDHD;UQCR10;COX7B;SLC25A11;MRPS15;ATP6V1C1;ATP5PD;LDHA;COX7A2L;ATP6V1F;AIFM1;SLC25A3;ETFDH;MRPL15;IDH3G;PHB2;CYC1;ATP6V1D;TIMM10;NDUFA6;NDUFB6;IDH3A;NDUFS8,age_changes_GZMK_TH1_like_02062026
Protein Secretion,0.08062724730323612,0.29492568737481184,1.3420786544471035,CD63;TMED10;TMED2;TPD52;ANP32E;MON2;PAM;RAB9A;AP2B1;ATP1A1;RAB14;ARF1;AP1G1;SEC24D;YKT6;SCAMP1;AP3S1;KIF1B;RAB5A;IGF2R;STX12;SOD1,age_changes_GZMK_TH1_like_02062026
Notch Signaling,0.1028100128940465,-0.4478895106380844,-1.4102918258421269,LFNG;RBX1;MAML2;HES1;NOTCH1;PRKCA,age_changes_GZMK_TH1_like_02062026
Interferon Alpha Response,0.10470473903847254,-0.34765498954315266,-1.390390802059476,SELL;ISG15;IFI27;IRF9;IFI44L;USP18;RSAD2;IRF7;RTP4;GBP2;SP110;LGALS3BP;IFI44;TRIM25;PROCR;IL4R;MX1;EPSTI1;NMI;SAMD9L;PSME2;PLSCR1;DHX58;MVB12A;IFI30,age_changes_GZMK_TH1_like_02062026
Fatty Acid Metabolism,0.10780967600783822,0.27295712231359426,1.2888799842411778,LGALS1;GLUL;ENO2;S100A10;PRDX6;HSD17B11;PSME1;MIF;LTC4S;ALDOA;SERINC1;PCBD1;BPHL;ACSM3;ELOVL5;ACADVL;ACSL5;ODC1;RAP1GDS1;DLST;ENO3;SDHA;SMS;PTS;CRAT;RETSAT;UROS,age_changes_GZMK_TH1_like_02062026
E2F Targets,0.11531279178338003,-0.30855962389031366,-1.3627035626821042,SMC4;CKS2;NOP56;NME1;STMN1;TP53;NASP;MSH2;PAICS;CTPS1;CHEK2;NUP107;RPA2;ING3;PCNA;MYC;TUBG1;DCTPP1;NAP1L1;PNN;UBE2S;POLD2;ORC2;AK2;EXOSC8;HMGA1;EIF2S1;RPA1;HNRNPD;SNRPB;CKS1B;LBR;RBBP7;EZH2;PMS2;GSPT1;SYNCRIP;DDX39A;PA2G4;PLK4;PLK1;PDS5B;SRSF2;CTCF,age_changes_GZMK_TH1_like_02062026
Spermatogenesis,0.15740384266153343,0.28095864916388413,1.23011217062836,PCSK1N;PEBP1;TSN;PHKG2;IL12RB2;GFI1;ACE;NF2;PRKAR2A;RAD17;MLF1;LPIN1;IDE,age_changes_GZMK_TH1_like_02062026
Glycolysis,0.16509927217773454,0.2458722856751731,1.2160849133587879,IGFBP3;ENO2;DDIT4;CITED2;VCAN;CD44;PHKA2;PRPS1;PAM;TXN;MIF;ECD;GNE;PFKP;HSPA5;ALDOA;GOT2;CXCR4;AK3;TPI1;TGFBI,age_changes_GZMK_TH1_like_02062026
Unfolded Protein Response,0.17318551072046875,0.25963552366011766,1.203315613003171,HERPUD1;SPCS1;DDIT4;SLC7A5;XBP1;ERN1;HSP90B1;ATF3;DNAJB9;HSPA5;PDIA6;EEF2;YWHAZ;TUBB2A;ZBTB17;HSPA9;EDC4;DCTN1;CALR;EXOC2;SLC30A5;DCP1A;ASNS,age_changes_GZMK_TH1_like_02062026
heme Metabolism,0.19015950090660438,0.23564113360154718,1.1759019432272426,CAST;MGST3;PRDX2;NR3C1;FBXO7;CCND3;TENT5C;KHNYN;HTATIP2;DMTN;ARL2BP;PPP2R5B;KAT2B;ENDOD1;FOXO3;SLC10A3;BSG;ACSL6;OPTN;ADIPOR1;RIOK3;GCLM;LRP10;PICALM;CTSB;RNF19A;ASNS;UROS;FBXO34;MKRN1;GMPS;FN3K;TRAK2;EIF2AK1;SLC25A38;NARF,age_changes_GZMK_TH1_like_02062026
Estrogen Response Late,0.19043387934478626,0.24392596307890776,1.1817161886818761,S100A9;DYNLT3;PERP;SLC7A5;FKBP5;XBP1;DNAJC1;LSR;IGFBP4;CD44;BTG3;AREG;BCL2;BATF;ZFP36;TJP3;CHPT1;ELOVL5;ATP2B4;DUSP2;SLC9A3R1,age_changes_GZMK_TH1_like_02062026
