Term,fdr,es,nes,lead_genes,subset
Hypoxia,0.15675523122202958,0.36423964359983435,1.4672365794960116,ENO2;DDIT4;CDKN1A;ATP7A;PGM1;TPD52;SLC6A6;HK1;PLIN2;ANXA2;HMOX1;KLF6;JUN;S100A4;GRHPR;PPP1R15A;IDS;WSB1;ZFP36;KLHL24;PFKP;BCL2;ISG20;PAM;MAFF;CITED2;PLAUR;HSPA5;GPI;KDELR3;VHL;SCARB1;ALDOC;HK2;ILVBL;PDK1;DUSP1;ZNF292;MT2A;NR3C1;SLC25A1;TPST2;RORA;XPNPEP1;ERO1A;TES;CASP6;NDST1;JMJD6;LARGE1;SLC2A1;BTG1;TMEM45A;GALK1;NAGK;PFKFB3;PNRC1;GBE1;CDKN1B;UGP2;ATF3;BNIP3L;SLC2A3,age_changes_PCs_02032026
Apical Junction,0.16791137694443983,0.320629487,1.2871154988249203,MAPK13;CERCAM;TSPAN4;ICAM2;ICAM4;RSU1;CTNNA1;JUP;DHX16;WASL;VASP;MYL12B;SYK;ITGB1;ICAM1;CNN2;RHOF;ITGA3;MDK;VAV2;ARHGEF6;CD99;RASA1;PKD1;SORBS3;PIK3R3;MYL9;MAPK11;RAC2;AMIGO2;CD86;ZYX;EXOC4;TIAL1;ADAM15;SYMPK;MAP3K20;ARPC2;MSN;IKBKG;TRAF1;ADAM9;KCNH2;CAP1;PLCG1;PIK3CB;CDK8;ITGB4;PTPRC;PECAM1;GAMT;SKAP2,age_changes_PCs_02032026
TGF-beta Signaling,0.1706043623755191,0.35249348609606024,1.2923944213088672,RAB31;BMPR1A;PPP1R15A;PPM1A;RHOA;XIAP;HDAC1;IFNGR2;SLC20A1;KLF10;APC;ACVR1;UBE2D3;TGFBR1;CTNNB1;TGIF1;PPP1CA;SPTBN1;WWTR1;ENG;BMPR2;HIPK2;SKI;MAP3K7;FNTA;FKBP1A;LEFTY2;SMAD7,age_changes_PCs_02032026
Coagulation,0.18384872797645446,0.3380592842324036,1.2719818698249736,TIMP1;CTSH;CAPN2;PLEK;LTA4H;F12;MAFF;CPQ;CTSO;C1R;USP11;SERPINA1;DUSP14;ISCU;CSRP1;DUSP6;LAMP2;MST1;ANG;S100A13;WDR1;RAC1;ADAM9;PREP;MMP11;CFD;PECAM1;LGMN;GNB2;LRP1;A2M;PRSS23;GSN;RAPGEF3;RABIF;SPARC;LEFTY2,age_changes_PCs_02032026
Pperoxisome,0.21842858567618095,0.3202888337738501,1.2484756998682192,MVP;ALDH9A1;RETSAT;GSTK1;TSPO;ACSL5;CNBP;ERCC1;ELOVL5;HSD17B11;IDI1;ACSL1;ISOC1;CDK7;PEX14;SLC27A2;PEX2;SOD2;ECI2;PEX11B;VPS4B;SMARCC1;SCP2;PABPC1;EHHADH;FIS1;SIAH1;PRDX1;SLC23A2;PEX5;GNPAT;IDH1;PEX11A;ABCD2,age_changes_PCs_02032026
Estrogen Response Late,0.22281762103557856,0.31135552637092184,1.2303078907028684,LLGL2;MAPK13;CD44;ABHD2;CLIC3;FDFT1;BLVRB;SLC9A3R1;SLC29A1;PDCD4;RAB31;ELOVL5;DYNLT3;NXT1;SLC16A1;JAK2;ZFP36;UGDH;BCL2;LSR;ISG20;SORD;PERP;SLC27A2;SCARB1;MDK;CHPT1;MICB;SLC2A8;SERPINA1;CKB,age_changes_PCs_02032026
Unfolded Protein Response,0.22305857110552896,0.3110371089556879,1.2249603974556098,DDIT4;HSPA9;PSAT1;ASNS;BAG3;EIF4A2;MTHFD2;HERPUD1;XPOT;CHAC1;ERN1;YWHAZ;MTREX;EEF2;DNAJB9;DCP1A;CEBPG;SPCS1;TSPYL2;HSPA5;KDELR3;PAIP1;NABP1;SDAD1;NPM1;SRPRA;IMP3;POP4;DCTN1;DKC1;ERO1A,age_changes_PCs_02032026
mTORC1 Signaling,0.2271015602951256,0.30193478392436013,1.2385845446340489,DDIT4;CDKN1A;HSPA9;PSAT1;CCNG1;ASNS;TCEA1;SLC1A5;MTHFD2;PGM1;LTA4H;SLC9A3R1;SLC6A6;TRIB3;FDXR;ELOVL5;FGL2;CTSC;PPP1R15A;SLC7A11;NFYC;IDI1;SORD;M6PR;PPA1;HSPA5;CANX;GPI;CACYBP;ADIPOR2;STARD4;HK2;CYP51A1;UCHL5;PDK1;PSME3;BCAT1;HMGCS1;ACTR3;COPS5;UBE2D3;PIK3R3;SQSTM1;TUBA4A;SHMT2;ERO1A;TES;UNG;GTF2H1;HSPA4;PSMC6;SEC11A;SLC2A1;PRDX1;SLA;PSMG1;SLC7A5;HMBS;DHCR7;HPRT1;GBE1;TXNRD1;IDH1;CCT6A;SLC2A3;ARPC5L;FKBP2;SC5D;RPN1;SRD5A1;STIP1;BHLHE40;CTH;TPI1;PNP;GSK3B;LGMN;P4HA1;SKAP2;ALDOA;ITGB2,age_changes_PCs_02032026
Glycolysis,0.23057118666520757,0.30370139054347395,1.2317547587778745,ENO2;DDIT4;IDUA;CD44;RBCK1;ALDH9A1;BIK;SLC16A3;TXN;ARPP19;AK3;BPNT1;PFKP;ISG20;PAM;PYGB;LHPP;XYLT2;CITED2;GALK2;PRPS1;GNE;HSPA5;KDELR3;SLC25A13;NT5E;HK2;CYB5A;ZNF292;QSOX1;PHKA2;PGLS;ERO1A;CHPF2;SRD5A3;CASP6;FUT8;GUSB;KIF2A;AKR1A1;GALK1;ANG;GFPT1;GLCE;NANP;UGP2;HAX1;MDH2;IDH1;AGL;IER3;SPAG4;CTH;EXT2;GNPDA1;TPI1;VEGFA;TSTA3;CHPF;P4HA1;TKTL1;ALDOA;NDUFV3;GOT2;SAP30;SOD1;PGAM1,age_changes_PCs_02032026
Fatty Acid Metabolism,0.2397387412812966,0.30046363077242855,1.2079180721341958,ENO2;LGALS1;MGLL;ALDH9A1;BLVRA;HPGD;RETSAT;CRYZ;ACSL5;TP53INP2;PCBD1;BCKDHB;ELOVL5;HSD17B11;HSDL2;GRHPR;UGDH;IDI1;ACSL1;ETFDH;SERINC1;ACOT2;ADIPOR2;HMGCS1;ECI2;APEX1;SUCLG2;ACSM3;SUCLA2;ACADM;METAP1;SDHA;EPHX1;MCEE,age_changes_PCs_02032026
Bile Acid Metabolism,0.2419465387251542,0.3193684465194027,1.2111964039791192,OPTN;PHYH;ALDH9A1;RETSAT;GSTK1;ACSL5;SLC29A1;FDXR;ABCA5;PEX16;HSD17B11;PECR;GCLM;IDI1;ACSL1;ISOC1,age_changes_PCs_02032026
IL-2/STAT5 Signaling,0.2496100037526478,0.2929355241260185,1.1981772020424633,PRNP;RNH1;AHNAK;CD44;ARL4A;CAPG;SLC1A5;RABGAP1L;MYO1E;P2RX4;COCH;PLIN2;POU2F1;GPX4;FGL2;SOCS2;CST7;KLF6;SLC39A8;CDC42SE2;SYNGR2;SNX14;PUS1;BCL2;MXD1;MAFF;ANXA4;ETFBKMT;RGS16;NT5E;HK2;MYO1C;SNX9;IL10RA;CYFIP1;RORA;BCL2L1;ITGAE;TNFRSF18;AHR;PLPP1;CD86;GPR65;SLC29A2;PTCH1;IRF4;SYT11;SWAP70;TNFRSF1B;PTGER2;PTRH2;TNFRSF4;SERPINB6;TRAF1;NCOA3;AHCY;SLC2A3;ITGAV;IL2RB;AMACR;DCPS;MYC;BHLHE40;HUWE1;TIAM1;IKZF4;TNFRSF8;PNP;AGER;SOCS1;HOPX,age_changes_PCs_02032026
Protein Secretion,0.2610078529926935,0.30027292017991103,1.1888081701763222,VAMP7;ATP7A;TPD52;ARFGAP3;ZW10;CTSC;AP2B1;ARF1;GALC;PAM;RAB5A;M6PR;TSG101;STX12;PPT1;SNAP23;CLCN3;ERGIC3;TMED2;TMED10;SSPN;VPS4B;LAMP2;RAB14;SCAMP1;NAPG;ICA1;MON2;RAB9A;BNIP3;SCRN1;CD63;AP3S1;VAMP3,age_changes_PCs_02032026
UV Response Dn,0.27407974841753013,0.29941456225464563,1.1785892737645756,MGLL;SLC7A1;SYNE1;ANXA2;KCNMA1;BCKDHB;SFMBT1;BMPR1A;TOGARAM1;MGMT;SIPA1L1;TGFBR3;PDLIM5;ANXA4;CITED2;PEX14;NR1D2;VAV2;PRDM2;DUSP1;SLC22A18;FBLN5;NR3C1;YTHDC1;PIK3R3;CELF2;ICA1;NIPBL;AGGF1;NOTCH2;CDKN1B;RASA2;PIAS3;ATRX;MYC;BHLHE40;ATP2C1;DBP;MIOS;MAP2K5;RUNX1,age_changes_PCs_02032026
Angiogenesis,0.4160464459944362,0.40615166780763384,1.1133995206756768,TIMP1;S100A4;VAV2,age_changes_PCs_02032026
Adipogenesis,0.42278534159521863,0.27336690180568773,1.116113684,DHRS7;RIOK3;MGLL;ARL4A;UBC;MGST3;PHYH;SLC1A5;MIGA2;PGM1;DRAM2;RETSAT;PLIN2;GPX4;PDCD4;BCL2L13;TKT;NKIRAS1;GPAT4;DNAJB9;SAMM50;GPHN;G3BP2;SQOR;PEX14;UCP2;ADIPOR2;SCARB1;REEP5;NABP1;CHCHD10;CD151;CS;SSPN;SLC25A1;GRPEL1;NDUFB7;ACADM;ATL2;SCP2;RMDN3;STOM;ESYT1;ARAF;DNAJC15,age_changes_PCs_02032026
Estrogen Response Early,0.4482600309796031,0.2749685908004864,1.0975300753888582,SH3BP5;CD44;ABHD2;CLIC3;FDFT1;BLVRB;AQP3;SLC9A3R1;NADSYN1;RAB31;ELOVL5;DYNLT3;NXT1;SLC16A1;JAK2;BCL2;RARA;SLC27A2;GAB2;SYNGR1;SCARB1;MREG;CHPT1;KLF10;MICB;TUBB2B;SLC2A1;SNX24;SLC7A5;DHCR7;ENDOD1;MYBL1;AREG;PEX11A;RPS6KA2;UNC119;SLC39A6;SLC26A2;ABAT;MYC;MYBBP1A;BHLHE40;ZNF185;TIAM1;MYB;DEPTOR;AFF1,age_changes_PCs_02032026
E2F Targets,0.4746192893401015,-0.304252466,-1,RRM2;STMN1;MCM7;TK1;NME1;PTTG1;CCNB2;CDKN2C;HMGB3;MKI67;CDKN3;EZH2;CDC20;CKS1B;AURKB;BIRC5;UBE2S;NASP;RANBP1;CKS2;DNMT1;SSRP1;TOP2A;HMGA1;RPA3;CENPM;PLK1;HMGB2;ASF1B;CNOT9;NCAPD2;LYAR;CBX5;CTCF;DONSON;SRSF2;NAP1L1;SMC4;MYBL2;CDCA3;CENPE;UBE2T;MAD2L1;CHEK1;MCM6;DLGAP5;SMC1A;CDK1;PCNA;NOP56;MCM4;RPA1,age_changes_PCs_02032026
G2-M Checkpoint,0.4746192893401015,-0.226931718,-1,STMN1;PTTG1;CCNB2;CENPF;SMC2;CDKN2C;TROAP;HMGB3;UBE2C;MKI67;CDKN3;EZH2;CDC20;NUSAP1;CKS1B;AURKB;BIRC5;UBE2S;NASP;TOP1;CKS2;TOP2A;DTYMK;HMGA1;PLK1;CENPA;GINS2;CTCF;RBM14;SRSF2;SMC4;MYBL2;CENPE;MAD2L1;CHEK1;MCM6;SMC1A;CDK1,age_changes_PCs_02032026
Interferon Alpha Response,0.5216405273555619,0.2725095242858288,1.068577635747178,TXNIP;TAP1;CD74;IL15;PSMB9;HLA-C;IFITM2;RIPK2;TRIM26;NUB1;TMEM140;ISG20;UBA7;OASL;HELZ2;TDRD7;LAMP3;TRIM14;CNP;PSMB8;HERC6;NMI;UBE2L6,age_changes_PCs_02032026
DNA Repair,0.5394068899290042,0.2610240022866353,1.0578969122425104,SMAD5;HCLS1;DCTN4;POLL;APRT;GPX4;MPC2;ERCC1;EIF1B;AK3;TAF13;POLR3GL;POLR2H;SNAPC4;NME3;STX3;RNMT;TSG101;IMPDH2;VPS28;TMED2;NELFCD;ELL;ELOA;USP11;POLR3C;GTF2A2;SDCBP;POLR2F;TAF6;GTF2H1;ITPA;SEC61A1;TARBP2;ZNF707;ADRM1;BRF2;POLR2K;ARL6IP1;DAD1;POM121;HPRT1;POLB;POLR2A;POLR1D;TAF1C;SF3A3;ERCC4;SUPT5H;EDF1;TK2;NFX1;NUDT21;BCAP31;POLE4;PNP;RALA;POLR2C;GUK1;GTF2H3;SUPT4H1;CMPK2;RRM2B;GTF2H5,age_changes_PCs_02032026
Notch Signaling,0.5952236960582725,0.31706981971734643,1.0240751119392888,APH1A;SKP1;PPARD;CUL1;NOTCH2;DTX2;PSEN2;FZD7;NOTCH1;SAP30;ARRB1,age_changes_PCs_02032026
UV Response Up,0.6010885779945975,0.2592120472168466,1.027934380725332,ENO2;HLA-F;TAP1;ASNS;SELENOW;AQP3;STARD3;HMOX1;CREG1;POLR2H;CEBPG;ICAM1;PPT1;EIF5;LYN;MGAT1;SOD2;NUP58;PARP2;NFKBIA;SQSTM1;GRPEL1;CNP;TUBA4A;PRKCD;EPHX1;CHKA;NAT1;STK25;BTG1;GRINA;ALAS1;POLG2;ATF3;KCNH2;BSG;HSPA13;POLE3;RPN1;STIP1;BTG3;RXRB;ALDOA;CDC5L;HYAL2;CYB5R1;ATP6V1F;TMBIM6;AP2S1;TFRC;EIF2S3;PSMC3;UROD;E2F5;PPAT;PPP1R2,age_changes_PCs_02032026
Hedgehog Signaling,0.613758772,0.33432633007699075,1.0293245297503135,TLE1;RASA1;PTCH1;CDK6;PML;HEY1;VEGFA;ETS2;ADGRG1;DPYSL2,age_changes_PCs_02032026
Myc Targets V2,0.6147556256817233,0.273919564,1.0119925562073688,NDUFAF4;PPRC1;AIMP2;GRWD1;PUS1;SORD;RABEPK;NIP7;WDR74;HK2;NPM1;UNG;SLC29A2;MAP3K6;TFB2M;RCL1;MYC;MYBBP1A;SUPV3L1;CDK4,age_changes_PCs_02032026
Oxidative Phosphorylation,0.6235323825428588,0.24216592534959933,1.003489721210519,HSPA9;MGST3;PHYH;ACAT1;CYB5R3;RETSAT;ATP6V0E1;GPX4;ATP5MG;RHOT1;ISCA1;HADHA;NQO2;SLC25A12;COX10;UQCRC2;ATP6V1G1;MRPL34;NDUFV1;ETFDH;GPI;MTX2;LRPPRC;FDX1;AFG3L2;CYB5A;CS;ATP1B1;UQCRH;BDH2;ISCU;SUCLA2;GRPEL1;SLC25A6;GLUD1;NDUFB7;ACADM;PHB2;SDHA;ATP6V1E1;SLC25A3;POLR2F;ATP6AP1;OXA1L;BAX;MTRR;VDAC1;VDAC2;HTRA2;CPT1A;ALAS1;MTRF1;COX7A2L;ACO2;TCIRG1;MDH2;ACAA2;IDH1;OAT;ABCB7;NDUFB5;COX4I1;AIFM1;PDP1;TOMM70;SUPV3L1;SLC25A5;NDUFA3,age_changes_PCs_02032026
Myogenesis,0.7608434463572955,0.23612851179026056,0.9394198296216179,IGF1;PRNP;CDKN1A;EIF4A2;TNNI2;TPM3;SYNGR2;SMTN;ACSL1;ITGB1;PLXNB2;NQO1;MYO1C;DMPK;SORBS3;CKB;SSPN;PDE4DIP;ATP6AP1;FLII;LARGE1;KCNH2;PSEN2;HDAC5;AGL;BHLHE40;MEF2A;PICK1;ITGB4;CFD;NOTCH1;WWTR1;CHRNB1;PDLIM7;CRAT;RIT1;GSN;LSP1;MYL2;SH3BGR;SPARC;RB1;TAGLN;MAPK12;GABARAPL2;MAPRE3;FKBP1B;ENO3;IFRD1;MEF2C;VIPR1;CD36;SH2B1;TPM2;PTP4A3;SIRT2;MYLPF;FHL1;RYR1;TNNC2;PKIA;MYH9;AKT2;GAA;IGFBP7;MYL4;LPIN1;SPEG;MYH3;ACTN3;GNAO1;BAG1;FXYD1;OCEL1;APP;PYGM;MYLK;FOXO4,age_changes_PCs_02032026
PI3K/AKT/mTOR  Signaling,0.7624139759768513,0.24501788641189748,0.9466094978895525,CDKN1A;UBE2N;TRIB3;RPS6KA1;ARF1;RALB;RAF1;RPTOR;PRKAR2A;PDK1;PLA2G12A;ACTR3;ATF1;UBE2D3;PIK3R3;THEM4;SQSTM1;MKNK1;CAB39L;SLC2A1;ECSIT;SLA;CDKN1B;RAC1;ARPC3;PLCG1;MAPK8;TIAM1;YWHAB;CDK4;EIF4E;E2F1;PPP1CA;GSK3B;PAK4;RIT1;ACTR2;DAPP1;ARHGDIA;RPS6KA3;MAP3K7;DDIT3;CALR;NOD1;TRAF2,age_changes_PCs_02032026
Spermatogenesis,0.8663782803614434,0.2352115589439999,0.885183194,ARL4A;RAD17;PHF7;PEBP1;PHKG2;ACRBP;MLLT10;DBF4;PRKAR2A;ZC3H14;PARP2;CCT6B;COIL;MAP7;RPL39L;MAST2;IFT88;PSMG1;DPEP3,age_changes_PCs_02032026
Mitotic Spindle,0.8896850035421983,0.21048644818621237,0.8625957897318622,KIF22;MYO1E;PCGF5;SORBS2;CLIP1;WASL;CEP192;MARCKS;KATNA1;PXN;FLNA;TUBGCP2;CLIP2;PDLIM5;ARHGEF7;TUBGCP5;ABI1;FGD4;RHOF;ROCK1;CEP57;LRPPRC;KATNB1;TBCD;YWHAE;ARHGAP10;STAU1;RAB3GAP1;RASA1;NIN;APC;KIFAP3;TUBA4A;ARHGAP5;ARHGEF2;HOOK3;ALMS1;CAPZB;RACGAP1;CLASP1;CDC42;ARHGEF3;ANLN;NOTCH2;EZR;SHROOM1;DOCK2;TRIO;KIF15;PAFAH1B1;LATS1;MYO9B;SSH2;MAPRE1;RASA2,age_changes_PCs_02032026
Myc Targets V1,0.9709914123291538,0.15439410241919874,0.6402408494937762,PTGES3;PABPC4;YWHAQ;SRPK1;XPOT;EIF4G2;CNBP;AIMP2;CLNS1A;EIF4H;IMPDH2;CANX;RNPS1;PWP1;HNRNPA3;YWHAE;CCT7;SNRPA1;NPM1;STARD7;APEX1;CUL1;COPS5;BUB3;GLO1;UBA2;SMARCC1;PHB2;U2AF1;RPLP0;SERBP1;SLC25A3;PABPC1;VDAC1;HDDC2;PSMC6;ERH;UBE2E1;ORC2;RPL18;AP3S1;PRDX4;HPRT1;G3BP1;SNRPA;ACP1;VBP1;EEF1B2;PRPF31;POLE3;TOMM70;MYC;PRPS2;PPM1G;LSM2;CDK4;EIF4E,age_changes_PCs_02032026
Apical Surface,0.9719454417085704,0.24202244455042787,0.7936507878442861,PLAUR;ADIPOR2;LYN;FLOT2;MDGA1;CROCC;NCOA6;IL2RB;CRYBG1;AFAP1L2;ADAM10;AKAP7;GATA3;CD160,age_changes_PCs_02032026
IL-6/JAK/STAT3 Signaling,0.9785546469818533,0.20312002030014262,0.7677817018444962,FAS;CD44;IL12RB1;CSF2RB;HMOX1;PTPN1;JUN;PIK3R5;IFNAR1;IFNGR2,age_changes_PCs_02032026
Pancreas Beta Cells,0.9915890407903643,0.2303976914621584,0.6404297020838874,SPCS1;SRP9;SEC11A;MAFB;SRP14;SRPRB;LMO2,age_changes_PCs_02032026
KRAS Signaling Dn,1,0.17319362886130854,0.6522008514086739,IDUA;VPS50;YPEL1;DTNB;CD80;MFSD6;CAMK1D;PLAG1;SGK1;MTHFR;CLSTN3;MAGIX;SLC29A3;BARD1;KMT2D;IFNG;GAMT;COPZ2;SIDT1;CDKAL1;MSH5;UGT2B17;GTF3C5;OXT;STAG3;CPEB3;VPREB1;SNN;NR6A1;CD40LG;SLC16A7;RYR1;ZC2HC1C,age_changes_PCs_02032026
Wnt-beta Catenin Signaling,1,0.20036625460613716,0.6825478378414979,PPARD;DVL2;CUL1;CTNNB1;NUMB;PTCH1;PSEN2;HEY1;HDAC5;MYC;AXIN1;NOTCH1;NCSTN;FRAT1,age_changes_PCs_02032026
Coagulation,0,0.492499506,1.9842779405121325,CLU;CAPN2;CTSH;ANXA1;CPQ;CFH;TIMP1;FYN;F8;PRSS23;SIRT2;PLEK;CSRP1;MAFF;SERPINA1;ISCU;WDR1;DPP4;RAC1;LTA4H;CTSB;C1R;PECAM1;LRP1;CTSK;HPN;APOA1;CFD;CTSO;F2RL2,age_changes_gd_Tcells_02032026
Interferon Gamma Response,0,0.44929704003966303,1.962561973325604,ZBP1;HLA-DRB1;HLA-DMA;IL15;GZMA;IL10RA;STAT4;HLA-DQA1;CCL5;CFH;VCAM1;IL18BP;CASP1;CD74;FAS;AUTS2;CIITA;IL2RB;FGL2;CD40;XCL1;PDE4B;MT2A;TAPBP;RIPK2;CASP8;PTPN1;UPP1;OASL;SRI;MYD88;SPPL2A;IFITM2;FPR1;TRIM26;SLAMF7;MTHFD2;CMKLR1;PFKP;MVP;IL15RA;IFIT2;LATS2;CDKN1A;IRF4;GBP4;JAK2;PSMB9;TNFAIP2;IL7;IFIT3;VAMP8;BPGM;SOD2;ITGB7;CMTR1;IFITM3,age_changes_gd_Tcells_02032026
Epithelial Mesenchymal Transition,0,0.4884668799734049,1.9587609669341846,LGALS1;IGFBP3;IL15;FLNA;ITGB1;GLIPR1;SGCB;TIMP1;VCAM1;ENO2;WIPF1;CADM1;TGFBR3;VIM;FAS;ACTA2;PLOD3;PLOD1;SGCD;NOTCH2;VCAN;TGFBI;PPIB;COL6A2;IL32;RHOB;PDGFRB;CAPG;FUCA1;ID2;PLAUR;ITGAV,age_changes_gd_Tcells_02032026
Allograft Rejection,0,0.4887565849132952,2.0791730897539162,CDKN2A;F2R;HLA-DMA;CD2;HLA-DRA;IL15;GZMA;STAT4;KLRD1;GZMB;FLNA;HLA-DQA1;CCL5;NCF4;CTSS;TIMP1;CD8A;PRF1;GPR65;CD74;FAS;CCL4;IL2RB;SRGN;IL12RB1;MAP4K1;CD40;NCR1;TLR3;CD8B;ITGAL;TPD52;IFNG;CD4;TAPBP;RIPK2;ITGB2;FCGR2B;IL2RA;CSF1;TNF;SPI1;FGR;IGSF6;LYN;CAPG;HLA-DMB;IFNGR1;HCLS1;IRF4;JAK2;HDAC9;IL7,age_changes_gd_Tcells_02032026
Apoptosis,0,0.4584240991723159,1.939847120356905,F2R;CLU;CD2;LGALS3;ANXA1;TIMP1;TSPO;HMGB2;ENO2;PRF1;CASP1;TGFBR3;FAS;FEZ1;PEA15;CASP8;SQSTM1;MADD;SLC20A1;RETSAT;LMNA;EBP;PDCD4;TNF;ERBB2;FDXR;BCAP31;RHOB;PDGFRB;BTG3;PSEN2;IFNGR1;PLCB2;CDKN1A;HMOX1;PMAIP1;BCL2L1;WEE1;RELA;CDC25B;PPP2R5B;SOD2;IFITM3;DNAJC3;CFLAR;RHOT2,age_changes_gd_Tcells_02032026
Complement,0.000381825,0.43890458431287294,1.8739118978806282,CLU;GZMA;GZMB;CTSH;LGALS3;ANXA5;CCL5;CPQ;CFH;CTSS;TIMP1;FYN;F8;CASP1;CBLB;GZMK;LIPA;HSPA5;PLEK;VCPIP1;S100A9;CSRP1;S100A12;GNG2;MAFF;CTSC;PRKCD;CALM3;SERPINA1;CDA;RBSN;LYN;PRDM4;FCN1;KYNU;ME1;DUSP5;JAK2;DPP4;PLAUR;PSMB9;L3MBTL4;GNGT2;XPNPEP1;LTA4H;CTSB;STX4;C1R;APOBEC3G;PRCP;CALM1;EHD1;CEBPB;LRP1;F5;SPOCK2;CPM;GCA;WAS;CTSO;CP;RNF4;MSRB1;HSPA1A,age_changes_gd_Tcells_02032026
IL-2/STAT5 Signaling,0.001963672,0.41544189086446376,1.7787147280411655,CST7;MAP3K8;TNFRSF1B;IL10RA;ANXA4;BHLHE40;AHNAK;HOPX;SERPINB6;GABARAPL1;GPR65;RABGAP1L;PTGER2;IL18R1;SYT11;IL2RB;FGL2;CDC42SE2;EOMES;PRNP;DHRS3;TNFRSF18;BATF;RORA;PTCH1;PLIN2;TWSG1;NFKBIZ;TNFRSF9;MAFF;IL2RA;PHLDA1;TRAF1;CSF1;PHTF2;ODC1;TNFRSF4;FAH;RHOB;DCPS;CCR4;PLPP1;NDRG1;SYNGR2;CAPG;GALM;IFNGR1;SOCS2;MYO1C;IRF4;GBP4;BCL2L1;ITGAV;CTLA4;COL6A1;SLC1A5,age_changes_gd_Tcells_02032026
Inflammatory Response,0.013459335624284079,0.3818035348679721,1.6182190416651436,CD70;IL15;TNFRSF1B;IL10RA;CCL5;PROK2;TIMP1;NMUR1;PTGER2;IL18R1;SLC4A4;IL2RB;CD40;TLR3;PDE4B;TAPBP;RIPK2;PTPRE;SRI;TNFRSF9;BEST1;FPR1;GPR132;CSF1;ADRM1;CMKLR1;NOD2;LYN;PTAFR;IL15RA;C5AR1;MEFV;CYBB;CDKN1A;PLAUR;RELA;LDLR;KCNA3;OSM;CSF3R;CXCL8;AQP9;CD82;ICAM1;HIF1A;SELENOS;EMP3;ABI1;GNA15;NLRP3;HPN;IFITM1;C3AR1;EIF2AK2;TNFSF9;KIF1B,age_changes_gd_Tcells_02032026
Myc Targets V1,0.015985790408525758,-0.441167365,-1.693366127,APEX1;MYC;NOP56;IMPDH2;PSMA4;MCM7;POLD2;NME1;CCT2;TRIM28;LSM2;PSMA7;SET;CBX3;EIF3J;DDX21;C1QBP;PSMA1;CCT3;GNL3;TXNL4A;SSBP1;SERBP1;PSMA2;EIF3B;CLNS1A;EIF3D;HDGF;PSMC6;NAP1L1;HSPD1;EIF2S2;NHP2;SRSF3;RSL1D1;SLC25A3;HNRNPD;HSP90AB1;SRM;ACP1;ILF2;CCT5;SMARCC1;SYNCRIP;CTPS1;RANBP1;PPM1G;NPM1;PSMD8;GSPT1;NCBP2;EEF1B2;PCNA;HNRNPA2B1;MAD2L1;ABCE1;UBE2E1;SNRPB2;PHB2;RPL22;RACK1;YWHAE;FBL;TARDBP;PGK1;VBP1;RPS10;FAM120A;HDAC2;PCBP1;RPS5;EIF4A1;PHB;TRA2B,age_changes_gd_Tcells_02032026
Myogenesis,0.016036655211912942,0.3916917645797131,1.5899543140940884,IGFBP3;CLU;GNAO1;ITGB1;NCAM1;BHLHE40;TPM3;DAPK2;SIRT2;PRNP;KIFC3;SGCD;FXYD1;FKBP1B;ACSL1;LSP1;IGFBP7;RB1;SORBS3;AGL;ADCY9;COL6A2;PSEN2;SYNGR2;MYH9;MYO1C;CDKN1A;PFKM,age_changes_gd_Tcells_02032026
Myc Targets V2,0.020481793960923624,-0.497044408,-1.625706543,MYC;NOP56;PPAN;DCTPP1;CBX3;GNL3;HSPD1;SLC19A1;EXOSC5;IPO4;SRM;MRTO4;WDR43;TBRG4;SORD;NPM1;WDR74;MPHOSPH10;BYSL;PHB;HSPE1;RRP12;PUS1;NOP16;GRWD1;TMEM97,age_changes_gd_Tcells_02032026
Wnt-beta Catenin Signaling,0.025643872,-0.522727367,-1.575805661,LEF1;TCF7;MYC;AXIN2;TP53;RBPJ,age_changes_gd_Tcells_02032026
Protein Secretion,0.030698739977090495,0.3914986699700149,1.511099569539845,CD63;AP2B1;GALC;TPD52;TMED2;TMED10;RAB9A;PAM;CTSC;ARF1;SNX2;SEC24D;SEC31A;ARFIP1;NAPA;MON2;VAMP3;VAMP7;SGMS1;ANP32E;TMX1;AP3B1;CLTC;LMAN1;GBF1;VPS4B;AP3S1;M6PR;IGF2R;SNAP23;KIF1B;PPT1;STX7;USO1;GLA;ATP1A1;RAB14;SCAMP3;LAMP2;YKT6;VAMP4;GOLGA4;RAB2A;YIPF6;VPS45;KRT18;STX12;AP1G1;ARCN1,age_changes_gd_Tcells_02032026
p53 Pathway,0.033531188,0.34768472315698523,1.4874380696319178,CDKN2A;F2R;RPS27L;CGRRF1;DDB2;ZNF365;CASP1;FAS;S100A4;PERP;CCNG1;STOM;CEBPA;RHBDF2;KIF13B;PTPRE;DRAM1;UPP1;SEC61A1;RETSAT;TOB1;PMM1;AEN;RB1;ISCU;DDIT4;FDXR;SERTAD3;MAPKAPK3;NDRG1;S100A10;FUCA1;CDKN1A;HMOX1,age_changes_gd_Tcells_02032026
Cholesterol Homeostasis,0.043337152,0.398352004,1.4528220113180867,CLU;LGALS3;ANXA5;LSS;ABCA2;STARD4;MVD;S100A11;EBP;ERRFI1;ACSS2;ANTXR2;DHCR7;ETHE1;GUSB;CXCL16;PLAUR;LDLR;SREBF2;IDI1;CYP51A1;FBXO6;ATF3,age_changes_gd_Tcells_02032026
